,kW
tran_dj_348687_1816_5024,26.785
tran_dj_348687_1816_5025,8.072020457743589
tran_dj_353142_1816_5022,3.2362679038290603
tran_dj_353142_1816_5024,14.11826748119658
tran_dj_353142_1816_5025,9.205947148478632
tran_dj_373750_1816_5022,8.39438139162393
tran_dj_373750_1816_5024,4.558675213675214
tran_dj_373750_1816_5025,5.547369340923077
tran_dj_373750_1816_5032,8.39438139162393
tran_dj_373750_1816_5034,4.558675213675214
tran_dj_373750_1816_5035,5.547369340923077
tran_dj_373750_1816_5042,8.39438139162393
tran_dj_373750_1816_5044,4.558675213675214
tran_dj_373750_1816_5045,5.547369340923077
tran_dj_362214_1816_5022,4.8252094716923075
tran_dj_362214_1816_5024,15.369421327350427
tran_dj_362214_1816_5025,6.406538461538461
tran_dj_353138_1816_5022,9.051096401059826
tran_dj_353138_1816_5024,4.553675213675214
tran_dj_353138_1816_5025,11.520341880341881
tran_dj_353138_1816_5032,9.051096401059826
tran_dj_353138_1816_5034,4.553675213675214
tran_dj_353138_1816_5035,11.520341880341881
tran_dj_353138_1816_5042,9.051096401059826
tran_dj_353138_1816_5044,4.553675213675214
tran_dj_353138_1816_5045,11.520341880341881
tran_dj_353212_1816_5022,47.8207264957265
tran_dj_353212_1816_5024,4.547341880341881
tran_dj_353212_1816_5025,4.547341880341881
tran_dj_353212_1816_5032,47.8207264957265
tran_dj_353212_1816_5034,4.547341880341881
tran_dj_353212_1816_5035,4.547341880341881
tran_dj_353212_1816_5042,47.8207264957265
tran_dj_353212_1816_5044,4.547341880341881
tran_dj_353212_1816_5045,4.547341880341881
tran_dj_353102_1816_5022,5.567208911829059
tran_dj_353102_1816_5024,30.801635142529914
tran_dj_353102_1816_5025,4.548008547008547
tran_dj_357503_1816_5022,8.055655735692307
tran_dj_357503_1816_5024,16.11
tran_dj_357503_1816_5025,7.397538181606837
tran_dj_357432_1816_5022,6.602220822564102
tran_dj_357432_1816_5024,40.145
tran_dj_357432_1816_5025,3.6449779833162395
tran_dj_353099_1816_5022,4.85517759859829
tran_dj_353099_1816_5024,29.44
tran_dj_353099_1816_5025,4.577008547008547
tran_dj_383647_1816_5022,4.822008547008547
tran_dj_383647_1816_5024,4.577008547008547
tran_dj_383647_1816_5025,5.857008547008547
tran_dj_353166_1816_5022,7.522479332307691
tran_dj_353166_1816_5024,51.165
tran_dj_353166_1816_5025,4.644455655350427
tran_dj_367266_1816_5022,6.358705956615385
tran_dj_367266_1816_5024,22.09
tran_dj_367266_1816_5025,6.853220542632478
tran_dj_373677_1816_5022,4.669773714222222
tran_dj_373677_1816_5024,20.279716269128205
tran_dj_373677_1816_5025,5.683043994735042
tran_dj_367504_1816_5022,7.650834791076923
tran_dj_367504_1816_5024,17.869999999999994
tran_dj_367504_1816_5025,9.617009246837606
tran_dj_348677_1816_5022,7.359702954188034
tran_dj_348677_1816_5024,45.28
tran_dj_348677_1816_5025,4.548008547008547
tran_dj_373615_1816_5022,8.400196861128205
tran_dj_373615_1816_5024,25.5488797820171
tran_dj_373615_1816_5025,6.691902759145298
tran_dj_373693_1816_5022,5.292997056170939
tran_dj_373693_1816_5024,26.83696230827351
tran_dj_373693_1816_5025,7.1990086869743575
tran_dj_357504_1816_5022,6.173705956615384
tran_dj_357504_1816_5024,17.98153986119658
tran_dj_357504_1816_5025,9.537008547008547
tran_dj_357466_1816_5022,7.717008547008547
tran_dj_357466_1816_5024,35.004999999999995
tran_dj_357466_1816_5025,7.971055765504273
tran_dj_362162_1816_5022,7.6763500074529905
tran_dj_362162_1816_5024,48.0997162691282
tran_dj_362162_1816_5025,8.352326552547009
tran_dj_362203_1816_5022,11.9186247714188
tran_dj_362203_1816_5024,4.56034188034188
tran_dj_362203_1816_5025,4.547341880341881
tran_dj_362203_1816_5032,11.9186247714188
tran_dj_362203_1816_5034,4.56034188034188
tran_dj_362203_1816_5035,4.547341880341881
tran_dj_362203_1816_5042,11.9186247714188
tran_dj_362203_1816_5044,4.56034188034188
tran_dj_362203_1816_5045,4.547341880341881
tran_dj_388060_1816_5022,8.498303976239315
tran_dj_388060_1816_5024,18.65826748119658
tran_dj_388060_1816_5025,7.273844054358975
tran_dj_357647_1816_5022,20.9302872345641
tran_dj_357647_1816_5024,4.553675213675214
tran_dj_357647_1816_5025,4.547341880341881
tran_dj_357647_1816_5032,20.9302872345641
tran_dj_357647_1816_5034,4.553675213675214
tran_dj_357647_1816_5035,4.547341880341881
tran_dj_357647_1816_5042,20.9302872345641
tran_dj_357647_1816_5044,4.553675213675214
tran_dj_357647_1816_5045,4.547341880341881
tran_dj_373467_1816_5022,5.274349867487178
tran_dj_373467_1816_5024,11.963444724376068
tran_dj_373467_1816_5025,8.31834130051282
tran_dj_353174_1816_5022,5.699421327350427
tran_dj_353174_1816_5024,25.51
tran_dj_353174_1816_5025,8.832950117606837
tran_dj_362181_1816_5022,3.91126790382906
tran_dj_362181_1816_5024,24.687611740957266
tran_dj_362181_1816_5025,8.511055765504274
tran_dj_367424_1816_5022,4.515418803418804
tran_dj_367424_1816_5024,24.138610061367523
tran_dj_367424_1816_5025,5.467997056170939
tran_dj_373749_1816_5022,11.63655387596581
tran_dj_373749_1816_5024,4.5603418803418805
tran_dj_373749_1816_5025,4.547341880341881
tran_dj_373749_1816_5032,11.63655387596581
tran_dj_373749_1816_5034,4.5603418803418805
tran_dj_373749_1816_5035,4.547341880341881
tran_dj_373749_1816_5042,11.63655387596581
tran_dj_373749_1816_5044,4.5603418803418805
tran_dj_373749_1816_5045,4.547341880341881
tran_dj_362137_1816_5022,7.798809021982905
tran_dj_362137_1816_5024,35.845
tran_dj_362137_1816_5025,5.3970085470085465
tran_xf_701_44414_5022,8.306666666666665
tran_xf_701_44414_5024,4.553675213675214
tran_xf_701_44414_5025,4.547341880341881
tran_xf_701_44414_5032,8.306666666666665
tran_xf_701_44414_5034,4.553675213675214
tran_xf_701_44414_5035,4.547341880341881
tran_xf_701_44414_5042,8.306666666666665
tran_xf_701_44414_5044,4.553675213675214
tran_xf_701_44414_5045,4.547341880341881
tran_dj_373581_1816_5022,5.978995055452991
tran_dj_373581_1816_5024,23.29
tran_dj_373581_1816_5025,9.69
tran_dj_357489_1816_5022,8.216055765504272
tran_dj_357489_1816_5024,40.071635142529914
tran_dj_357489_1816_5025,8.194264957264956
tran_dj_367435_1816_5022,6.215596890940171
tran_dj_367435_1816_5024,17.77
tran_dj_367435_1816_5025,5.612761663521367
tran_dj_373510_1816_5022,6.489150782256409
tran_dj_373510_1816_5024,24.801033348239315
tran_dj_373510_1816_5025,5.746632338666667
tran_dj_357430_1816_5022,7.832268734598291
tran_dj_357430_1816_5024,29.386635142529915
tran_dj_357430_1816_5025,5.613372802529914
tran_dj_373583_1816_5022,8.222210916649573
tran_dj_373583_1816_5024,16.564716269128205
tran_dj_373583_1816_5025,6.624350567316238
tran_dj_348665_1816_5022,4.567008547008546
tran_dj_348665_1816_5024,63.65334104054701
tran_dj_348665_1816_5025,8.518267481196581
tran_dj_367572_1816_5022,5.064008686974358
tran_dj_367572_1816_5024,22.613126665504275
tran_dj_367572_1816_5025,6.03525571042735
tran_dj_362189_1816_5022,4.980361498290598
tran_dj_362189_1816_5024,16.04326748119658
tran_dj_362189_1816_5025,4.548008547008547
tran_dj_367601_1816_5022,9.996055765504273
tran_dj_367601_1816_5024,23.502269160786323
tran_dj_367601_1816_5025,8.385655735692307
tran_dj_353196_1816_5022,52.501048058290586
tran_dj_353196_1816_5024,4.560341880341882
tran_dj_353196_1816_5025,4.547341880341881
tran_dj_353196_1816_5032,52.501048058290586
tran_dj_353196_1816_5034,4.560341880341882
tran_dj_353196_1816_5035,4.547341880341881
tran_dj_353196_1816_5042,52.501048058290586
tran_dj_353196_1816_5044,4.560341880341882
tran_dj_353196_1816_5045,4.547341880341881
tran_dj_388082_1816_5022,4.587008547008547
tran_dj_388082_1816_5024,22.323328429982904
tran_dj_388082_1816_5025,6.803126665504273
tran_dj_373845_1816_5022,4.6332688808547005
tran_dj_373845_1816_5024,33.38430573278632
tran_dj_373845_1816_5025,5.8216643845811955
tran_dj_357514_1816_5022,7.854349867487178
tran_dj_357514_1816_5024,32.7
tran_dj_357514_1816_5025,7.225520398051282
tran_dj_357649_1816_5022,20.527714724957267
tran_dj_357649_1816_5024,4.56034188034188
tran_dj_357649_1816_5025,4.547341880341881
tran_dj_357649_1816_5032,20.527714724957267
tran_dj_357649_1816_5034,4.56034188034188
tran_dj_357649_1816_5035,4.547341880341881
tran_dj_357649_1816_5042,20.527714724957267
tran_dj_357649_1816_5044,4.56034188034188
tran_dj_357649_1816_5045,4.547341880341881
tran_dj_392438_1816_5022,6.87503222851282
tran_dj_392438_1816_5024,32.783950537504275
tran_dj_392438_1816_5025,9.213879850837607
tran_dj_353168_1816_5022,6.735996916205128
tran_dj_353168_1816_5024,46.065
tran_dj_353168_1816_5025,8.685196861128205
tran_dj_373766_1816_5022,5.830631892752136
tran_dj_373766_1816_5024,29.41688034188034
tran_dj_373766_1816_5025,6.988208631897434
tran_dj_353110_1816_5022,6.962303488786325
tran_dj_353110_1816_5024,48.31663514252992
tran_dj_353110_1816_5025,7.692008547008546
tran_dj_373565_1816_5022,7.343267481196581
tran_dj_373565_1816_5024,27.01570407846154
tran_dj_373565_1816_5025,4.555
tran_dj_362301_1816_5022,7.521538461538461
tran_dj_362301_1816_5024,17.503879782017094
tran_dj_362301_1816_5025,7.331104103726496
tran_dj_392451_1816_5022,5.239814699692308
tran_dj_392451_1816_5024,11.046079586974358
tran_dj_392451_1816_5025,6.352008547008547
tran_dj_392451_1816_5032,5.239814699692308
tran_dj_392451_1816_5034,11.046079586974358
tran_dj_392451_1816_5035,6.352008547008547
tran_dj_367235_1816_5022,6.952269160786324
tran_dj_367235_1816_5024,17.41442132735043
tran_dj_367235_1816_5025,9.135291438085469
tran_dj_362153_1816_5022,4.927008547008547
tran_dj_362153_1816_5024,15.81417612345299
tran_dj_362153_1816_5025,15.421055765504272
tran_dj_373709_1816_5022,5.978726355760684
tran_dj_373709_1816_5024,7.722008547008547
tran_dj_373709_1816_5025,4.734508547008547
tran_dj_373709_1816_5032,5.978726355760684
tran_dj_373709_1816_5034,7.722008547008547
tran_dj_373709_1816_5035,4.734508547008547
tran_dj_383646_1816_5022,17.492210916649572
tran_dj_383646_1816_5024,4.553675213675214
tran_dj_383646_1816_5025,4.547341880341881
tran_dj_383646_1816_5032,17.492210916649572
tran_dj_383646_1816_5034,4.553675213675214
tran_dj_383646_1816_5035,4.547341880341881
tran_dj_383646_1816_5042,17.492210916649572
tran_dj_383646_1816_5044,4.553675213675214
tran_dj_383646_1816_5045,4.547341880341881
tran_dj_373807_1816_5022,5.977245608786324
tran_dj_373807_1816_5024,18.695000000000004
tran_dj_373807_1816_5025,6.257786184820512
tran_dj_353123_1816_5022,5.946880341880341
tran_dj_353123_1816_5024,15.7
tran_dj_353123_1816_5025,8.403472119589743
tran_dj_373654_1816_5022,5.146973519179487
tran_dj_373654_1816_5024,20.64344472437607
tran_dj_373654_1816_5025,5.988267481196581
tran_dj_362349_1816_5022,5.560608797128205
tran_dj_362349_1816_5024,19.063891692752136
tran_dj_362349_1816_5025,11.621526550803418
tran_dj_357429_1816_5022,6.602314699692307
tran_dj_357429_1816_5024,25.86653846153846
tran_dj_357429_1816_5025,7.368444724376069
tran_dj_362178_1816_5022,7.035196861128204
tran_dj_362178_1816_5024,10.89564803302564
tran_dj_362178_1816_5025,6.181193077504274
tran_dj_362178_1816_5032,7.035196861128204
tran_dj_362178_1816_5034,10.89564803302564
tran_dj_362178_1816_5035,6.181193077504274
tran_dj_362178_1816_5042,7.035196861128204
tran_dj_362178_1816_5044,10.89564803302564
tran_dj_362178_1816_5045,6.181193077504274
tran_dj_367363_1816_5022,9.736538461538462
tran_dj_367363_1816_5024,25.361539861196587
tran_dj_367363_1816_5025,5.848964552273504
tran_dj_388021_1816_5022,5.665655735692307
tran_dj_388021_1816_5024,44.1
tran_dj_388021_1816_5025,4.942008547008546
tran_dj_353193_1816_5022,7.6994675615384605
tran_dj_353193_1816_5024,38.17
tran_dj_353193_1816_5025,7.50849096311111
tran_dj_367378_1816_5022,8.323890988376068
tran_dj_367378_1816_5024,12.330196861128204
tran_dj_367378_1816_5025,4.8984969162051275
tran_dj_367378_1816_5032,8.323890988376068
tran_dj_367378_1816_5034,12.330196861128204
tran_dj_367378_1816_5035,4.8984969162051275
tran_dj_357458_1816_5022,4.567008547008546
tran_dj_357458_1816_5024,23.422611740957265
tran_dj_357458_1816_5025,7.981032648410256
tran_dj_357496_1816_5022,6.146635419042735
tran_dj_357496_1816_5024,39.71
tran_dj_357496_1816_5025,7.428126665504273
tran_dj_367530_1816_5022,9.334267901094018
tran_dj_367530_1816_5024,7.901444073333334
tran_dj_367530_1816_5025,8.813472119589743
tran_dj_362150_1816_5022,4.567008547008546
tran_dj_362150_1816_5024,52.5
tran_dj_362150_1816_5025,7.7086205678974355
tran_dj_367397_1816_5022,5.245708631897434
tran_dj_367397_1816_5024,13.163126665504272
tran_dj_367397_1816_5025,3.855977434632478
tran_dj_367397_1816_5032,5.245708631897434
tran_dj_367397_1816_5034,13.163126665504272
tran_dj_367397_1816_5035,3.855977434632478
tran_dj_387962_1816_5022,4.989508547008547
tran_dj_387962_1816_5024,14.770655735692308
tran_dj_387962_1816_5025,5.052576923076923
tran_dj_387962_1816_5032,4.989508547008547
tran_dj_387962_1816_5034,14.770655735692308
tran_dj_387962_1816_5035,5.052576923076923
tran_dj_367606_1816_5022,7.488472119589742
tran_dj_367606_1816_5024,11.833291298119656
tran_dj_367606_1816_5025,5.285348302632479
tran_dj_373748_1816_5022,5.18840549302564
tran_dj_373748_1816_5024,4.56034188034188
tran_dj_373748_1816_5025,4.547341880341881
tran_dj_373748_1816_5032,5.18840549302564
tran_dj_373748_1816_5034,4.56034188034188
tran_dj_373748_1816_5035,4.547341880341881
tran_dj_373748_1816_5042,5.18840549302564
tran_dj_373748_1816_5044,4.56034188034188
tran_dj_373748_1816_5045,4.547341880341881
tran_dj_378712_1816_5022,5.452761663521367
tran_dj_378712_1816_5024,22.290966791726493
tran_dj_378712_1816_5025,4.6070085470085465
tran_dj_378712_1816_5032,5.452761663521367
tran_dj_378712_1816_5034,22.290966791726493
tran_dj_378712_1816_5035,4.6070085470085465
tran_dj_378712_1816_5042,5.452761663521367
tran_dj_378712_1816_5044,22.290966791726493
tran_dj_378712_1816_5045,4.6070085470085465
tran_dj_357544_1816_5022,5.938760683760683
tran_dj_357544_1816_5024,35.870000000000005
tran_dj_357544_1816_5025,8.49446756153846
tran_dj_367356_1816_5022,7.11
tran_dj_367356_1816_5024,21.064716269128205
tran_dj_367356_1816_5025,6.776962308273504
tran_dj_397163_1816_5022,5.841730769230769
tran_dj_397163_1816_5024,14.01970891182906
tran_dj_397163_1816_5025,5.150853590974359
tran_dj_397163_1816_5032,5.841730769230769
tran_dj_397163_1816_5034,14.01970891182906
tran_dj_397163_1816_5035,5.150853590974359
tran_dj_362115_1816_5022,4.547508547008547
tran_dj_362115_1816_5024,4.547508547008547
tran_dj_362115_1816_5025,4.547508547008547
tran_dj_362115_1816_5032,4.547508547008547
tran_dj_362115_1816_5034,4.547508547008547
tran_dj_362115_1816_5035,4.547508547008547
tran_xf_701_46153_5022,4.40376790382906
tran_xf_701_46153_5024,18.721635142529912
tran_xf_701_46153_5025,4.828472119589743
tran_xf_701_46153_5032,4.40376790382906
tran_xf_701_46153_5034,18.721635142529912
tran_xf_701_46153_5035,4.828472119589743
tran_dj_367311_1816_5022,3.732314699692308
tran_dj_367311_1816_5024,13.43
tran_dj_367311_1816_5025,6.5519245721709405
tran_xf_701_47048_5022,4.767008547008547
tran_xf_701_47048_5024,25.250626665504274
tran_xf_701_47048_5025,8.505925141196581
tran_xf_701_47048_5032,4.767008547008547
tran_xf_701_47048_5034,25.250626665504274
tran_xf_701_47048_5035,8.505925141196581
tran_dj_388104_1816_5022,4.8207026742564105
tran_dj_388104_1816_5024,7.892633458393162
tran_dj_388104_1816_5025,4.319135419042735
tran_dj_388104_1816_5032,4.8207026742564105
tran_dj_388104_1816_5034,7.892633458393162
tran_dj_388104_1816_5035,4.319135419042735
tran_xf_701_41673_5022,4.547508547008547
tran_xf_701_41673_5024,4.547508547008547
tran_xf_701_41673_5025,4.547508547008547
tran_xf_701_41673_5032,4.547508547008547
tran_xf_701_41673_5034,4.547508547008547
tran_xf_701_41673_5035,4.547508547008547
tran_xf_701_46031_5022,4.547508547008547
tran_xf_701_46031_5024,4.547508547008547
tran_xf_701_46031_5025,4.547508547008547
tran_xf_701_46031_5032,4.547508547008547
tran_xf_701_46031_5034,4.547508547008547
tran_xf_701_46031_5035,4.547508547008547
tran_xf_701_45864_5022,7.844943567897436
tran_xf_701_45864_5024,7.830370981846153
tran_xf_701_45864_5025,4.575056045435897
tran_xf_701_45864_5032,7.844943567897436
tran_xf_701_45864_5034,7.830370981846153
tran_xf_701_45864_5035,4.575056045435897
tran_dj_362331_1816_5022,5.420196861128205
tran_dj_362331_1816_5024,19.18776306772649
tran_dj_362331_1816_5025,8.089654469059829
tran_dj_362179_1816_5022,21.31533837664957
tran_dj_362179_1816_5024,6.1803418803418815
tran_dj_362179_1816_5025,16.858993219213673
tran_dj_362179_1816_5032,21.31533837664957
tran_dj_362179_1816_5034,6.1803418803418815
tran_dj_362179_1816_5035,16.858993219213673
tran_dj_362179_1816_5042,21.31533837664957
tran_dj_362179_1816_5044,6.1803418803418815
tran_dj_362179_1816_5045,16.858993219213673
tran_dj_362368_1816_5022,9.335655735692306
tran_dj_362368_1816_5024,20.798950537504275
tran_dj_362368_1816_5025,5.257008547008547
tran_dj_362127_1816_5022,4.547508547008547
tran_dj_362127_1816_5024,4.547508547008547
tran_dj_362127_1816_5025,4.547508547008547
tran_dj_362127_1816_5032,4.547508547008547
tran_dj_362127_1816_5034,4.547508547008547
tran_dj_362127_1816_5035,4.547508547008547
tran_dj_392447_1816_5022,5.859007677264956
tran_dj_392447_1816_5024,11.10653986119658
tran_dj_392447_1816_5025,4.688555765504272
tran_dj_392447_1816_5032,5.859007677264956
tran_dj_392447_1816_5034,11.10653986119658
tran_dj_392447_1816_5035,4.688555765504272
tran_xf_701_47641_5022,4.547508547008547
tran_xf_701_47641_5024,4.547508547008547
tran_xf_701_47641_5025,4.547508547008547
tran_xf_701_47641_5032,4.547508547008547
tran_xf_701_47641_5034,4.547508547008547
tran_xf_701_47641_5035,4.547508547008547
tran_dj_353136_1816_5022,8.78570267425641
tran_dj_353136_1816_5024,39.7
tran_dj_353136_1816_5025,7.772491243042735
tran_dj_367451_1816_5022,8.766973519179487
tran_dj_367451_1816_5024,32.615
tran_dj_367451_1816_5025,6.2908347910769224
tran_dj_383612_1816_5022,4.354814699692308
tran_dj_383612_1816_5024,15.836391692752137
tran_dj_383612_1816_5025,5.226561578632477
tran_dj_383612_1816_5032,4.354814699692308
tran_dj_383612_1816_5034,15.836391692752137
tran_dj_383612_1816_5035,5.226561578632477
tran_xf_701_43391_5022,5.135626665504273
tran_xf_701_43391_5024,13.089121832136753
tran_xf_701_43391_5025,4.966385035282051
tran_xf_701_43391_5032,5.135626665504273
tran_xf_701_43391_5034,13.089121832136753
tran_xf_701_43391_5035,4.966385035282051
tran_xf_701_41136_5022,4.767073349401709
tran_xf_701_41136_5024,12.78
tran_xf_701_41136_5025,5.703155735692308
tran_xf_701_41136_5032,4.767073349401709
tran_xf_701_41136_5034,12.78
tran_xf_701_41136_5035,5.703155735692308
tran_xf_701_48012_5022,5.372320652786325
tran_xf_701_48012_5024,17.3719325337094
tran_xf_701_48012_5025,5.359508547008547
tran_xf_701_48012_5032,5.372320652786325
tran_xf_701_48012_5034,17.3719325337094
tran_xf_701_48012_5035,5.359508547008547
tran_xf_701_43864_5022,4.547341880341881
tran_xf_701_43864_5024,4.547341880341881
tran_xf_701_43864_5025,4.547341880341881
tran_xf_701_43864_5032,4.547341880341881
tran_xf_701_43864_5034,4.547341880341881
tran_xf_701_43864_5035,4.547341880341881
tran_xf_701_43864_5042,4.547341880341881
tran_xf_701_43864_5044,4.547341880341881
tran_xf_701_43864_5045,4.547341880341881
tran_dj_367456_1816_5022,6.265961888376069
tran_dj_367456_1816_5024,9.052763067726495
tran_dj_367456_1816_5025,6.788220542632478
tran_xf_701_42215_5022,5.051764957264957
tran_xf_701_42215_5024,11.1843684311453
tran_xf_701_42215_5025,4.957008547008547
tran_xf_701_42215_5032,5.051764957264957
tran_xf_701_42215_5034,11.1843684311453
tran_xf_701_42215_5035,4.957008547008547
tran_dj_383695_1816_5022,5.616338096717948
tran_dj_383695_1816_5024,4.627526270871794
tran_dj_383695_1816_5025,5.189508547008547
tran_dj_383695_1816_5032,5.616338096717948
tran_dj_383695_1816_5034,4.627526270871794
tran_dj_383695_1816_5035,5.189508547008547
tran_dj_353207_1816_5022,17.117267761128204
tran_dj_353207_1816_5024,4.5603418803418805
tran_dj_353207_1816_5025,4.547341880341881
tran_dj_353207_1816_5032,17.117267761128204
tran_dj_353207_1816_5034,4.5603418803418805
tran_dj_353207_1816_5035,4.547341880341881
tran_dj_353207_1816_5042,17.117267761128204
tran_dj_353207_1816_5044,4.5603418803418805
tran_dj_353207_1816_5045,4.547341880341881
tran_dj_353191_1816_5022,5.198496916205128
tran_dj_353191_1816_5024,4.614508547008547
tran_dj_353191_1816_5025,6.504814699692307
tran_dj_353191_1816_5032,5.198496916205128
tran_dj_353191_1816_5034,4.614508547008547
tran_dj_353191_1816_5035,6.504814699692307
tran_bp_701_87070_5022,7.494036007589743
tran_bp_701_87070_5024,11.004596651111111
tran_bp_701_87070_5025,4.547341880341881
tran_bp_701_87070_5032,7.494036007589743
tran_bp_701_87070_5034,11.004596651111111
tran_bp_701_87070_5035,4.547341880341881
tran_bp_701_87070_5042,7.494036007589743
tran_bp_701_87070_5044,11.004596651111111
tran_bp_701_87070_5045,4.547341880341881
tran_xf_701_40340_5022,4.8745085470085465
tran_xf_701_40340_5024,25.55094472437607
tran_xf_701_40340_5025,5.030608797128205
tran_xf_701_40340_5032,4.8745085470085465
tran_xf_701_40340_5034,25.55094472437607
tran_xf_701_40340_5035,5.030608797128205
tran_dj_383632_1816_5022,4.552008547008547
tran_dj_383632_1816_5024,13.911099954153846
tran_dj_383632_1816_5025,5.964820652786324
tran_dj_383632_1816_5032,4.552008547008547
tran_dj_383632_1816_5034,13.911099954153846
tran_dj_383632_1816_5035,5.964820652786324
tran_dj_357585_1816_5022,5.03942457217094
tran_dj_357585_1816_5024,21.523108797128206
tran_dj_357585_1816_5025,4.827008547008547
tran_dj_357585_1816_5032,5.03942457217094
tran_dj_357585_1816_5034,21.523108797128206
tran_dj_357585_1816_5035,4.827008547008547
tran_xf_701_42163_5022,5.284150782256409
tran_xf_701_42163_5024,11.099886859384615
tran_xf_701_42163_5025,6.031730769230769
tran_xf_701_42163_5032,5.284150782256409
tran_xf_701_42163_5034,11.099886859384615
tran_xf_701_42163_5035,6.031730769230769
tran_dj_388143_1816_5022,6.265702674256411
tran_dj_388143_1816_5024,13.265514919999998
tran_dj_388143_1816_5025,6.659820652786324
tran_dj_388143_1816_5032,6.265702674256411
tran_dj_388143_1816_5034,13.265514919999998
tran_dj_388143_1816_5035,6.659820652786324
tran_dj_362236_1816_5022,14.11157348936752
tran_dj_362236_1816_5024,4.582008547008547
tran_dj_362236_1816_5025,6.597020457743589
tran_dj_353147_1816_5022,4.548008547008547
tran_dj_353147_1816_5024,13.908444724376068
tran_dj_353147_1816_5025,7.179820652786325
tran_dj_348651_1816_5022,8.281055765504274
tran_dj_348651_1816_5024,70.14430573278632
tran_dj_348651_1816_5025,4.5620085470085465
tran_dj_348688_1816_5022,6.849654469059828
tran_dj_348688_1816_5024,37.89832773015385
tran_dj_348688_1816_5025,4.548008547008547
tran_dj_357625_1816_5022,4.12126790382906
tran_dj_357625_1816_5024,20.186450537504275
tran_dj_357625_1816_5025,4.69953745825641
tran_dj_357625_1816_5032,4.12126790382906
tran_dj_357625_1816_5034,20.186450537504275
tran_dj_357625_1816_5035,4.69953745825641
tran_dj_357575_1816_5022,4.791561578632478
tran_dj_357575_1816_5024,11.364708911829059
tran_dj_357575_1816_5025,4.612008547008547
tran_dj_357575_1816_5032,4.791561578632478
tran_dj_357575_1816_5034,11.364708911829059
tran_dj_357575_1816_5035,4.612008547008547
tran_xf_701_43757_5022,6.959674054017094
tran_xf_701_43757_5024,11.64
tran_xf_701_43757_5025,5.657814559726495
tran_xf_701_43757_5032,6.959674054017094
tran_xf_701_43757_5034,11.64
tran_xf_701_43757_5035,5.657814559726495
tran_dj_397160_1816_5022,5.351663072717948
tran_dj_397160_1816_5024,7.2748868593846145
tran_dj_397160_1816_5025,6.551055765504273
tran_dj_397160_1816_5032,5.351663072717948
tran_dj_397160_1816_5034,7.2748868593846145
tran_dj_397160_1816_5035,6.551055765504273
tran_dj_353151_1816_5022,7.5156087971282055
tran_dj_353151_1816_5024,9.23525571042735
tran_dj_353151_1816_5025,7.087314699692308
tran_dj_373644_1816_5022,4.450774134119658
tran_dj_373644_1816_5024,17.919716269128205
tran_dj_373644_1816_5025,4.98724393965812
tran_xf_701_42557_5022,4.812833123384615
tran_xf_701_42557_5024,13.066120567897435
tran_xf_701_42557_5025,5.091764957264957
tran_xf_701_42557_5032,4.812833123384615
tran_xf_701_42557_5034,13.066120567897435
tran_xf_701_42557_5035,5.091764957264957
tran_dj_373769_1816_5022,6.441350007452991
tran_dj_373769_1816_5024,18.069421327350426
tran_dj_373769_1816_5025,5.280196861128204
tran_xf_701_41692_5022,8.019991243042735
tran_xf_701_41692_5024,4.569508547008547
tran_xf_701_41692_5025,4.547508547008547
tran_xf_701_41692_5032,8.019991243042735
tran_xf_701_41692_5034,4.569508547008547
tran_xf_701_41692_5035,4.547508547008547
tran_dj_397136_1816_5022,5.495626665504274
tran_dj_397136_1816_5024,14.153126665504272
tran_dj_397136_1816_5025,5.075026270871794
tran_dj_397136_1816_5032,5.495626665504274
tran_dj_397136_1816_5034,14.153126665504272
tran_dj_397136_1816_5035,5.075026270871794
tran_dj_353113_1816_5022,10.673267481196582
tran_dj_353113_1816_5024,35.203964552273504
