,kW
tran_dj_353113_1816_5025,7.547314699692308
tran_dj_353114_1816_5022,4.567008547008546
tran_dj_353114_1816_5024,56.57
tran_dj_353114_1816_5025,4.5620085470085465
tran_dj_388160_1816_5022,5.439455655350427
tran_dj_388160_1816_5024,12.106391692752137
tran_dj_388160_1816_5025,6.930196861128205
tran_dj_388160_1816_5032,5.439455655350427
tran_dj_388160_1816_5034,12.106391692752137
tran_dj_388160_1816_5035,6.930196861128205
tran_dj_378693_1816_5022,4.265026270871793
tran_dj_378693_1816_5024,14.815626665504272
tran_dj_378693_1816_5025,4.7506266655042735
tran_dj_378693_1816_5032,4.265026270871793
tran_dj_378693_1816_5034,14.815626665504272
tran_dj_378693_1816_5035,4.7506266655042735
tran_xf_701_41454_5022,4.547508547008547
tran_xf_701_41454_5024,4.547508547008547
tran_xf_701_41454_5025,4.547508547008547
tran_xf_701_41454_5032,4.547508547008547
tran_xf_701_41454_5034,4.547508547008547
tran_xf_701_41454_5035,4.547508547008547
tran_dj_373481_1816_5022,5.587008547008547
tran_dj_373481_1816_5024,29.29
tran_dj_373481_1816_5025,9.121079586974359
tran_xf_701_47299_5022,4.969163072717948
tran_xf_701_47299_5024,16.8125
tran_xf_701_47299_5025,5.677268734598291
tran_xf_701_47299_5032,4.969163072717948
tran_xf_701_47299_5034,16.8125
tran_xf_701_47299_5035,5.677268734598291
tran_dj_388141_1816_5022,4.5965384615384615
tran_dj_388141_1816_5024,11.72753292834188
tran_dj_388141_1816_5025,6.813155735692307
tran_dj_388141_1816_5032,4.5965384615384615
tran_dj_388141_1816_5034,11.72753292834188
tran_dj_388141_1816_5035,6.813155735692307
tran_dj_392450_1816_5022,5.076863527794871
tran_dj_392450_1816_5024,7.6810992003760665
tran_dj_392450_1816_5025,11.010758019863246
tran_dj_392450_1816_5032,5.076863527794871
tran_dj_392450_1816_5034,7.6810992003760665
tran_dj_392450_1816_5035,11.010758019863246
tran_dj_392450_1816_5042,5.076863527794871
tran_dj_392450_1816_5044,7.6810992003760665
tran_dj_392450_1816_5045,11.010758019863246
tran_xf_701_43160_5022,5.570214724957265
tran_xf_701_43160_5024,5.957314699692308
tran_xf_701_43160_5025,5.777008547008547
tran_xf_701_43160_5032,5.570214724957265
tran_xf_701_43160_5034,5.957314699692308
tran_xf_701_43160_5035,5.777008547008547
tran_dj_362098_1816_5022,4.547508547008547
tran_dj_362098_1816_5024,4.547508547008547
tran_dj_362098_1816_5025,4.547508547008547
tran_dj_362098_1816_5032,4.547508547008547
tran_dj_362098_1816_5034,4.547508547008547
tran_dj_362098_1816_5035,4.547508547008547
tran_dj_388111_1816_5022,5.693267481196581
tran_dj_388111_1816_5024,4.977008547008547
tran_dj_388111_1816_5025,4.854508547008547
tran_dj_388111_1816_5032,5.693267481196581
tran_dj_388111_1816_5034,4.977008547008547
tran_dj_388111_1816_5035,4.854508547008547
tran_dj_388007_1816_5022,4.7730203980512815
tran_dj_388007_1816_5024,16.345655735692308
tran_dj_388007_1816_5025,5.294514500102563
tran_dj_388007_1816_5032,4.7730203980512815
tran_dj_388007_1816_5034,16.345655735692308
tran_dj_388007_1816_5035,5.294514500102563
tran_xf_701_44154_5022,4.547508547008547
tran_xf_701_44154_5024,4.547508547008547
tran_xf_701_44154_5025,4.547508547008547
tran_xf_701_44154_5032,4.547508547008547
tran_xf_701_44154_5034,4.547508547008547
tran_xf_701_44154_5035,4.547508547008547
tran_dj_383677_1816_5022,5.28491452991453
tran_dj_383677_1816_5024,15.851621832136752
tran_dj_383677_1816_5025,4.909508547008547
tran_dj_383677_1816_5032,5.28491452991453
tran_dj_383677_1816_5034,15.851621832136752
tran_dj_383677_1816_5035,4.909508547008547
tran_xf_701_45641_5022,5.065532788376068
tran_xf_701_45641_5024,14.634814699692306
tran_xf_701_45641_5025,4.849135419042735
tran_xf_701_45641_5032,5.065532788376068
tran_xf_701_45641_5034,14.634814699692306
tran_xf_701_45641_5035,4.849135419042735
tran_xf_701_44637_5022,4.622208911829059
tran_xf_701_44637_5024,11.031880341880338
tran_xf_701_44637_5025,5.086508686974358
tran_xf_701_44637_5032,4.622208911829059
tran_xf_701_44637_5034,11.031880341880338
tran_xf_701_44637_5035,5.086508686974358
tran_dj_383721_1816_5022,6.86564978259829
tran_dj_383721_1816_5024,10.497208911829059
tran_dj_383721_1816_5025,4.869421327350427
tran_dj_383721_1816_5032,6.86564978259829
tran_dj_383721_1816_5034,10.497208911829059
tran_dj_383721_1816_5035,4.869421327350427
tran_xf_701_47819_5022,6.963809021982905
tran_xf_701_47819_5024,11.9525
tran_xf_701_47819_5025,5.253032788376068
tran_xf_701_47819_5032,6.963809021982905
tran_xf_701_47819_5034,11.9525
tran_xf_701_47819_5035,5.253032788376068
tran_dj_362307_1816_5022,4.362576923076922
tran_dj_362307_1816_5024,5.411967561538461
tran_dj_362307_1816_5025,5.079264957264956
tran_dj_362307_1816_5032,4.362576923076922
tran_dj_362307_1816_5034,5.411967561538461
tran_dj_362307_1816_5035,5.079264957264956
tran_dj_397159_1816_5022,4.954264957264956
tran_dj_397159_1816_5024,12.031635142529915
tran_dj_397159_1816_5025,4.94196756153846
tran_dj_397159_1816_5032,4.954264957264956
tran_dj_397159_1816_5034,12.031635142529915
tran_dj_397159_1816_5035,4.94196756153846
tran_dj_383615_1816_5022,6.109138291760683
tran_dj_383615_1816_5024,12.069421327350426
tran_dj_383615_1816_5025,4.893353590974359
tran_dj_383615_1816_5032,6.109138291760683
tran_dj_383615_1816_5034,12.069421327350426
tran_dj_383615_1816_5035,4.893353590974359
tran_xf_701_41749_5022,4.547341880341881
tran_xf_701_41749_5024,4.547341880341881
tran_xf_701_41749_5025,4.547341880341881
tran_xf_701_41749_5032,4.547341880341881
tran_xf_701_41749_5034,4.547341880341881
tran_xf_701_41749_5035,4.547341880341881
tran_xf_701_41749_5042,4.547341880341881
tran_xf_701_41749_5044,4.547341880341881
tran_xf_701_41749_5045,4.547341880341881
tran_dj_392485_1816_5022,5.656730769230769
tran_dj_392485_1816_5024,9.684716269128206
tran_dj_392485_1816_5025,6.995418803418803
tran_dj_392485_1816_5032,5.656730769230769
tran_dj_392485_1816_5034,9.684716269128206
tran_dj_392485_1816_5035,6.995418803418803
tran_dj_388167_1816_5022,6.293208631897435
tran_dj_388167_1816_5024,12.538040845504273
tran_dj_388167_1816_5025,5.790809480410257
tran_dj_388167_1816_5032,6.293208631897435
tran_dj_388167_1816_5034,12.538040845504273
tran_dj_388167_1816_5035,5.790809480410257
tran_bp_701_78099_5022,4.652008547008547
tran_bp_701_78099_5024,4.819508547008547
tran_bp_701_78099_5025,4.719508547008547
tran_bp_701_78099_5032,4.652008547008547
tran_bp_701_78099_5034,4.819508547008547
tran_bp_701_78099_5035,4.719508547008547
tran_xf_701_45927_5022,4.652008547008547
tran_xf_701_45927_5024,11.896055765504272
tran_xf_701_45927_5025,4.802008547008547
tran_xf_701_45927_5032,4.652008547008547
tran_xf_701_45927_5034,11.896055765504272
tran_xf_701_45927_5035,4.802008547008547
tran_xf_701_46046_5022,5.389508547008547
tran_xf_701_46046_5024,11.537386859384615
tran_xf_701_46046_5025,4.090520398051281
tran_xf_701_46046_5032,5.389508547008547
tran_xf_701_46046_5034,11.537386859384615
tran_xf_701_46046_5035,4.090520398051281
tran_xf_701_41492_5022,6.243291298119658
tran_xf_701_41492_5024,13.01438034188034
tran_xf_701_41492_5025,4.964508547008547
tran_xf_701_41492_5032,6.243291298119658
tran_xf_701_41492_5034,13.01438034188034
tran_xf_701_41492_5035,4.964508547008547
tran_dj_388029_1816_5022,5.261561578632477
tran_dj_388029_1816_5024,7.067008547008546
tran_dj_388029_1816_5025,4.467202954188034
tran_dj_388029_1816_5032,5.261561578632477
tran_dj_388029_1816_5034,7.067008547008546
tran_dj_388029_1816_5035,4.467202954188034
tran_xf_701_40587_5022,6.744820652786325
tran_xf_701_40587_5024,8.088208631897434
tran_xf_701_40587_5025,6.330708631897434
tran_xf_701_40587_5032,6.744820652786325
tran_xf_701_40587_5034,8.088208631897434
tran_xf_701_40587_5035,6.330708631897434
tran_dj_383709_1816_5022,4.129455655350427
tran_dj_383709_1816_5024,11.743809021982905
tran_dj_383709_1816_5025,4.999164384581196
tran_dj_383709_1816_5032,4.129455655350427
tran_dj_383709_1816_5034,11.743809021982905
tran_dj_383709_1816_5035,4.999164384581196
tran_xf_701_45294_5022,6.815726495726494
tran_xf_701_45294_5024,9.495
tran_xf_701_45294_5025,6.237756410256409
tran_xf_701_45294_5032,6.815726495726494
tran_xf_701_45294_5034,9.495
tran_xf_701_45294_5035,6.237756410256409
tran_xf_701_45591_5022,5.194743939658119
tran_xf_701_45591_5024,16.248621981777777
tran_xf_701_45591_5025,8.610314559726495
tran_xf_701_45591_5032,5.194743939658119
tran_xf_701_45591_5034,16.248621981777777
tran_xf_701_45591_5035,8.610314559726495
tran_cp_701_34780_5022,7.020655735692308
tran_cp_701_34780_5024,4.557008547008547
tran_cp_701_34780_5025,4.547508547008547
tran_cp_701_34780_5032,7.020655735692308
tran_cp_701_34780_5034,4.557008547008547
tran_cp_701_34780_5035,4.547508547008547
tran_dj_362073_1816_5022,4.547508547008547
tran_dj_362073_1816_5024,4.547508547008547
tran_dj_362073_1816_5025,4.547508547008547
tran_dj_362073_1816_5032,4.547508547008547
tran_dj_362073_1816_5034,4.547508547008547
tran_dj_362073_1816_5035,4.547508547008547
tran_dj_387954_1816_5022,4.7058413005128195
tran_dj_387954_1816_5024,14.251450537504276
tran_dj_387954_1816_5025,6.23584130051282
tran_dj_387954_1816_5032,4.7058413005128195
tran_dj_387954_1816_5034,14.251450537504276
tran_dj_387954_1816_5035,6.23584130051282
tran_xf_701_43169_5022,5.230972119589743
tran_xf_701_43169_5024,16.38076748119658
tran_xf_701_43169_5025,6.782814559726495
tran_xf_701_43169_5032,5.230972119589743
tran_xf_701_43169_5034,16.38076748119658
tran_xf_701_43169_5035,6.782814559726495
tran_dj_383572_1816_5022,4.684702954188033
tran_dj_383572_1816_5024,17.97326748119658
tran_dj_383572_1816_5025,10.362696861128205
tran_dj_383572_1816_5032,4.684702954188033
tran_dj_383572_1816_5034,17.97326748119658
tran_dj_383572_1816_5035,10.362696861128205
tran_dj_383596_1816_5022,3.846538461538461
tran_dj_383596_1816_5024,12.08446756153846
tran_dj_383596_1816_5025,4.735361498290598
tran_dj_383596_1816_5032,3.846538461538461
tran_dj_383596_1816_5034,12.08446756153846
tran_dj_383596_1816_5035,4.735361498290598
tran_dj_388063_1816_5022,4.943838096717949
tran_dj_388063_1816_5024,10.240550667726495
tran_dj_388063_1816_5025,8.554780301264957
tran_dj_388063_1816_5032,4.943838096717949
tran_dj_388063_1816_5034,10.240550667726495
tran_dj_388063_1816_5035,8.554780301264957
tran_xf_701_45583_5022,5.47253181876923
tran_xf_701_45583_5024,16.25539197268376
tran_xf_701_45583_5025,5.818555765504273
tran_xf_701_45583_5032,5.47253181876923
tran_xf_701_45583_5034,16.25539197268376
tran_xf_701_45583_5035,5.818555765504273
tran_dj_388044_1816_5022,7.354820652786325
tran_dj_388044_1816_5024,16.88895053750427
tran_dj_388044_1816_5025,5.616020737675214
tran_dj_388044_1816_5032,7.354820652786325
tran_dj_388044_1816_5034,16.88895053750427
tran_dj_388044_1816_5035,5.616020737675214
tran_xf_701_47328_5022,4.547508547008547
tran_xf_701_47328_5024,4.547508547008547
tran_xf_701_47328_5025,4.547508547008547
tran_xf_701_47328_5032,4.547508547008547
tran_xf_701_47328_5034,4.547508547008547
tran_xf_701_47328_5035,4.547508547008547
tran_dj_392491_1816_5022,4.905626665504274
tran_dj_392491_1816_5024,11.809380341880342
tran_dj_392491_1816_5025,4.827008547008547
tran_dj_392491_1816_5032,4.905626665504274
tran_dj_392491_1816_5034,11.809380341880342
tran_dj_392491_1816_5035,4.827008547008547
tran_xf_701_44402_5022,5.6470085470085465
tran_xf_701_44402_5024,9.813579586974358
tran_xf_701_44402_5025,5.685708631897435
tran_xf_701_44402_5032,5.6470085470085465
tran_xf_701_44402_5034,9.813579586974358
tran_xf_701_44402_5035,5.685708631897435
tran_xf_701_46587_5022,4.547508547008547
tran_xf_701_46587_5024,4.547508547008547
tran_xf_701_46587_5025,4.547508547008547
tran_xf_701_46587_5032,4.547508547008547
tran_xf_701_46587_5034,4.547508547008547
tran_xf_701_46587_5035,4.547508547008547
tran_dj_392467_1816_5022,5.829820652786324
tran_dj_392467_1816_5024,8.673879782017094
tran_dj_392467_1816_5025,4.994508547008547
tran_dj_392467_1816_5032,5.829820652786324
tran_dj_392467_1816_5034,8.673879782017094
tran_dj_392467_1816_5035,4.994508547008547
tran_dj_397146_1816_5022,6.645925141196581
tran_dj_397146_1816_5024,11.707009246837607
tran_dj_397146_1816_5025,4.940543994735043
tran_dj_397146_1816_5032,6.645925141196581
tran_dj_397146_1816_5034,11.707009246837607
tran_dj_397146_1816_5035,4.940543994735043
tran_xf_701_42558_5022,5.519702954188033
tran_xf_701_42558_5024,27.2125
tran_xf_701_42558_5025,5.098267481196581
tran_xf_701_42558_5032,5.519702954188033
tran_xf_701_42558_5034,27.2125
tran_xf_701_42558_5035,5.098267481196581
tran_dj_397165_1816_5022,5.641055765504273
tran_dj_397165_1816_5024,8.562303488786323
tran_dj_397165_1816_5025,5.239455655350427
tran_dj_397165_1816_5032,5.641055765504273
tran_dj_397165_1816_5034,8.562303488786323
tran_dj_397165_1816_5035,5.239455655350427
tran_xf_701_45532_5022,7.187008547008547
tran_xf_701_45532_5024,19.695263067726497
tran_xf_701_45532_5025,4.214508547008547
tran_xf_701_45532_5032,7.187008547008547
tran_xf_701_45532_5034,19.695263067726497
tran_xf_701_45532_5035,4.214508547008547
tran_xf_701_44734_5022,6.078267481196582
tran_xf_701_44734_5024,16.20163303849573
tran_xf_701_44734_5025,6.004163072717948
tran_xf_701_44734_5032,6.078267481196582
tran_xf_701_44734_5034,16.20163303849573
tran_xf_701_44734_5035,6.004163072717948
tran_dj_392464_1816_5022,6.468267481196581
tran_dj_392464_1816_5024,14.73789197268376
tran_dj_392464_1816_5025,6.28946756153846
tran_dj_392464_1816_5032,6.468267481196581
tran_dj_392464_1816_5034,14.73789197268376
tran_dj_392464_1816_5035,6.28946756153846
tran_dj_383564_1816_5022,5.3853145597264955
tran_dj_383564_1816_5024,13.26
tran_dj_383564_1816_5025,5.7857086318974345
tran_dj_383564_1816_5032,5.3853145597264955
tran_dj_383564_1816_5034,13.26
tran_dj_383564_1816_5035,5.7857086318974345
tran_dj_383654_1816_5022,4.557008547008547
tran_dj_383654_1816_5024,4.537008547008547
tran_dj_383654_1816_5025,4.547508547008547
tran_dj_383654_1816_5032,4.557008547008547
tran_dj_383654_1816_5034,4.537008547008547
tran_dj_383654_1816_5035,4.547508547008547
tran_dj_388113_1816_5022,7.150608797128205
tran_dj_388113_1816_5024,11.523809021982903
tran_dj_388113_1816_5025,5.08974393965812
tran_dj_388113_1816_5032,7.150608797128205
tran_dj_388113_1816_5034,11.523809021982903
tran_dj_388113_1816_5035,5.08974393965812
tran_xf_701_43798_5022,6.594914529914529
tran_xf_701_43798_5024,9.699769160786323
tran_xf_701_43798_5025,5.25888503528205
tran_xf_701_43798_5032,6.594914529914529
tran_xf_701_43798_5034,9.699769160786323
tran_xf_701_43798_5035,5.25888503528205
tran_dj_357651_1816_5022,4.674508547008547
tran_dj_357651_1816_5024,4.537008547008547
tran_dj_357651_1816_5025,4.792008547008547
tran_dj_357651_1816_5032,4.674508547008547
tran_dj_357651_1816_5034,4.537008547008547
tran_dj_357651_1816_5035,4.792008547008547
tran_xf_701_44287_5022,6.481002873846154
tran_xf_701_44287_5024,14.931805732786325
tran_xf_701_44287_5025,4.960853590974359
tran_xf_701_44287_5032,6.481002873846154
tran_xf_701_44287_5034,14.931805732786325
tran_xf_701_44287_5035,4.960853590974359
tran_xf_701_44235_5022,5.204019967726495
tran_xf_701_44235_5024,11.240263067726493
tran_xf_701_44235_5025,6.2324145299145295
tran_xf_701_44235_5032,5.204019967726495
tran_xf_701_44235_5034,11.240263067726493
tran_xf_701_44235_5035,6.2324145299145295
tran_xf_701_45187_5022,5.867208911829059
tran_xf_701_45187_5024,11.09775571042735
tran_xf_701_45187_5025,5.675708631897434
tran_xf_701_45187_5032,5.867208911829059
tran_xf_701_45187_5034,11.09775571042735
tran_xf_701_45187_5035,5.675708631897434
tran_xf_701_45240_5022,6.2421544690598285
tran_xf_701_45240_5024,17.752269160786323
tran_xf_701_45240_5025,5.454038461538461
tran_xf_701_45240_5032,6.2421544690598285
tran_xf_701_45240_5034,17.752269160786323
tran_xf_701_45240_5035,5.454038461538461
tran_dj_388036_1816_5022,5.10775571042735
tran_dj_388036_1816_5024,6.315708631897435
tran_dj_388036_1816_5025,5.733620567897435
tran_dj_388036_1816_5032,5.10775571042735
tran_dj_388036_1816_5034,6.315708631897435
tran_dj_388036_1816_5035,5.733620567897435
tran_xf_701_45178_5022,4.143760683760683
tran_xf_701_45178_5024,7.018309480410256
tran_xf_701_45178_5025,4.301591353196581
tran_xf_701_45178_5032,4.143760683760683
tran_xf_701_45178_5034,7.018309480410256
tran_xf_701_45178_5035,4.301591353196581
tran_xf_701_44495_5022,4.547341880341881
tran_xf_701_44495_5024,4.547341880341881
tran_xf_701_44495_5025,4.547341880341881
tran_xf_701_44495_5032,4.547341880341881
tran_xf_701_44495_5034,4.547341880341881
tran_xf_701_44495_5035,4.547341880341881
tran_xf_701_44495_5042,4.547341880341881
tran_xf_701_44495_5044,4.547341880341881
tran_xf_701_44495_5045,4.547341880341881
tran_dj_388131_1816_5022,4.327929527658119
tran_dj_388131_1816_5024,13.562009246837608
tran_dj_388131_1816_5025,4.86320267425641
tran_dj_388131_1816_5032,4.327929527658119
tran_dj_388131_1816_5034,13.562009246837608
tran_dj_388131_1816_5035,4.86320267425641
tran_xf_701_40775_5022,5.52842514119658
tran_xf_701_40775_5024,8.867269160786325
tran_xf_701_40775_5025,5.827696861128205
tran_xf_701_40775_5032,5.52842514119658
tran_xf_701_40775_5034,8.867269160786325
tran_xf_701_40775_5035,5.827696861128205
tran_xf_701_46598_5022,5.167376427863247
tran_xf_701_46598_5024,16.27275571042735
tran_xf_701_46598_5025,5.774829449470086
tran_xf_701_46598_5032,5.167376427863247
tran_xf_701_46598_5034,16.27275571042735
tran_xf_701_46598_5035,5.774829449470086
tran_dj_362138_1816_5022,4.547341880341881
tran_dj_362138_1816_5024,4.547341880341881
tran_dj_362138_1816_5025,4.547341880341881
tran_dj_362138_1816_5032,4.547341880341881
tran_dj_362138_1816_5034,4.547341880341881
tran_dj_362138_1816_5035,4.547341880341881
tran_dj_362138_1816_5042,4.547341880341881
tran_dj_362138_1816_5044,4.547341880341881
tran_dj_362138_1816_5045,4.547341880341881
tran_xf_701_44221_5022,4.960361498290598
tran_xf_701_44221_5024,9.788936127042735
tran_xf_701_44221_5025,7.668879782017093
tran_xf_701_44221_5032,4.960361498290598
tran_xf_701_44221_5034,9.788936127042735
tran_xf_701_44221_5035,7.668879782017093
tran_dj_388014_1816_5022,4.573675213675213
tran_dj_388014_1816_5024,8.548589043760682
tran_dj_388014_1816_5025,4.792028164957265
tran_dj_388014_1816_5032,4.573675213675213
tran_dj_388014_1816_5034,8.548589043760682
tran_dj_388014_1816_5035,4.792028164957265
tran_dj_388014_1816_5042,4.573675213675213
tran_dj_388014_1816_5044,8.548589043760682
tran_dj_388014_1816_5045,4.792028164957265
tran_dj_357638_1816_5022,5.405026270871794
tran_dj_357638_1816_5024,11.638444724376068
tran_dj_357638_1816_5025,6.635214724957265
tran_dj_357638_1816_5032,5.405026270871794
tran_dj_357638_1816_5034,11.638444724376068
tran_dj_357638_1816_5035,6.635214724957265
tran_xf_701_47485_5022,5.215314559726495
tran_xf_701_47485_5024,12.114380341880342
tran_xf_701_47485_5025,6.417026410837607
tran_xf_701_47485_5032,5.215314559726495
tran_xf_701_47485_5034,12.114380341880342
tran_xf_701_47485_5035,6.417026410837607
tran_dj_362384_1816_5022,4.547508547008547
tran_dj_362384_1816_5024,4.922138151794871
tran_dj_362384_1816_5025,4.547508547008547
tran_dj_362384_1816_5032,4.547508547008547
tran_dj_362384_1816_5034,4.922138151794871
tran_dj_362384_1816_5035,4.547508547008547
tran_xf_701_47566_5022,5.590767481196581
tran_xf_701_47566_5024,12.892763067726495
tran_xf_701_47566_5025,4.45493239374359
tran_xf_701_47566_5032,5.590767481196581
tran_xf_701_47566_5034,12.892763067726495
tran_xf_701_47566_5035,4.45493239374359
tran_xf_701_41753_5022,4.853851757025639
tran_xf_701_41753_5024,11.575432253777777
tran_xf_701_41753_5025,5.12525571042735
tran_xf_701_41753_5032,4.853851757025639
tran_xf_701_41753_5034,11.575432253777777
tran_xf_701_41753_5035,5.12525571042735
tran_xf_701_41753_5042,4.853851757025639
tran_xf_701_41753_5044,11.575432253777777
tran_xf_701_41753_5045,5.12525571042735
tran_xf_701_47217_5022,4.970767481196581
tran_xf_701_47217_5024,8.145626665504272
tran_xf_701_47217_5025,6.8691630727179485
tran_xf_701_47217_5032,4.970767481196581
tran_xf_701_47217_5034,8.145626665504272
tran_xf_701_47217_5035,6.8691630727179485
tran_xf_701_44515_5022,4.549508547008547
tran_xf_701_44515_5024,4.572008547008546
tran_xf_701_44515_5025,8.558555765504273
tran_xf_701_44515_5032,4.549508547008547
tran_xf_701_44515_5034,4.572008547008546
tran_xf_701_44515_5035,8.558555765504273
tran_xf_701_41790_5022,6.008043994735043
tran_xf_701_41790_5024,4.567008547008546
tran_xf_701_41790_5025,4.547508547008547
tran_xf_701_41790_5032,6.008043994735043
tran_xf_701_41790_5034,4.567008547008546
tran_xf_701_41790_5035,4.547508547008547
tran_xf_701_42589_5022,5.4579501176068375
tran_xf_701_42589_5024,16.352634158222223
tran_xf_701_42589_5025,5.0220085470085465
tran_xf_701_42589_5032,5.4579501176068375
tran_xf_701_42589_5034,16.352634158222223
tran_xf_701_42589_5035,5.0220085470085465
tran_dj_388106_1816_5022,5.752280301264957
tran_dj_388106_1816_5024,10.443444724376068
tran_dj_388106_1816_5025,5.09696756153846
tran_dj_388106_1816_5032,5.752280301264957
tran_dj_388106_1816_5034,10.443444724376068
tran_dj_388106_1816_5035,5.09696756153846
tran_xf_701_47810_5022,5.91409135319658
tran_xf_701_47810_5024,4.2516218321367525
tran_xf_701_47810_5025,6.711055765504273
tran_xf_701_47810_5032,5.91409135319658
tran_xf_701_47810_5034,4.2516218321367525
tran_xf_701_47810_5035,6.711055765504273
tran_dj_387947_1816_5022,6.670626665504273
tran_dj_387947_1816_5024,14.717924012547009
tran_dj_387947_1816_5025,5.6197456087863245
tran_dj_387947_1816_5032,6.670626665504273
tran_dj_387947_1816_5034,14.717924012547009
tran_dj_387947_1816_5035,5.6197456087863245
tran_dj_388092_1816_5022,6.29834130051282
tran_dj_388092_1816_5024,9.090889330529913
tran_dj_388092_1816_5025,4.954402759145298
tran_dj_388092_1816_5032,6.29834130051282
tran_dj_388092_1816_5034,9.090889330529913
tran_dj_388092_1816_5035,4.954402759145298
tran_dj_388089_1816_5022,6.495261663521367
tran_dj_388089_1816_5024,12.7557688808547
tran_dj_388089_1816_5025,6.946119227418803
tran_dj_388089_1816_5032,6.495261663521367
tran_dj_388089_1816_5034,12.7557688808547
tran_dj_388089_1816_5035,6.946119227418803
tran_dj_388157_1816_5022,6.291379850837606
tran_dj_388157_1816_5024,16.60539197268376
tran_dj_388157_1816_5025,5.30741452991453
tran_dj_388157_1816_5032,6.291379850837606
tran_dj_388157_1816_5034,16.60539197268376
tran_dj_388157_1816_5035,5.30741452991453
tran_xf_701_41584_5022,7.035832283589743
tran_xf_701_41584_5024,12.708444724376069
tran_xf_701_41584_5025,6.576379850837606
tran_xf_701_41584_5032,7.035832283589743
tran_xf_701_41584_5034,12.708444724376069
tran_xf_701_41584_5035,6.576379850837606
tran_xf_701_47194_5022,5.630767481196581
tran_xf_701_47194_5024,17.671309021982903
tran_xf_701_47194_5025,5.12849096311111
tran_xf_701_47194_5032,5.630767481196581
tran_xf_701_47194_5034,17.671309021982903
tran_xf_701_47194_5035,5.12849096311111
tran_dj_357587_1816_5022,4.877526270871794
tran_dj_357587_1816_5024,12.456967561538459
tran_dj_357587_1816_5025,4.651663072717948
tran_dj_357587_1816_5032,4.877526270871794
tran_dj_357587_1816_5034,12.456967561538459
tran_dj_357587_1816_5035,4.651663072717948
tran_xf_701_45448_5022,5.415655735692307
tran_xf_701_45448_5024,8.357216269128203
tran_xf_701_45448_5025,6.483267481196581
tran_xf_701_45448_5032,5.415655735692307
tran_xf_701_45448_5034,8.357216269128203
tran_xf_701_45448_5035,6.483267481196581
tran_dj_388080_1816_5022,7.8698146996923075
tran_dj_388080_1816_5024,8.375214724957264
tran_dj_388080_1816_5025,4.914508547008547
tran_dj_388080_1816_5032,7.8698146996923075
tran_dj_388080_1816_5034,8.375214724957264
tran_dj_388080_1816_5035,4.914508547008547
tran_xf_701_42973_5022,11.513809021982905
tran_xf_701_42973_5024,4.572008547008546
tran_xf_701_42973_5025,5.802008547008547
tran_xf_701_42973_5032,11.513809021982905
tran_xf_701_42973_5034,4.572008547008546
tran_xf_701_42973_5035,5.802008547008547
tran_dj_397133_1816_5022,4.833043994735043
tran_dj_397133_1816_5024,9.65
tran_dj_397133_1816_5025,5.522576923076922
tran_dj_397133_1816_5032,4.833043994735043
tran_dj_397133_1816_5034,9.65
tran_dj_397133_1816_5035,5.522576923076922
tran_bp_701_88931_5022,16.019264957264955
tran_bp_701_88931_5024,4.5536752136752146
tran_bp_701_88931_5025,4.547341880341881
tran_bp_701_88931_5032,16.019264957264955
tran_bp_701_88931_5034,4.5536752136752146
tran_bp_701_88931_5035,4.547341880341881
tran_bp_701_88931_5042,16.019264957264955
tran_bp_701_88931_5044,4.5536752136752146
tran_bp_701_88931_5045,4.547341880341881
tran_bp_701_87349_5022,5.055859604205127
tran_bp_701_87349_5024,26.89166666666666
tran_bp_701_87349_5025,4.891600814529914
tran_bp_701_87349_5032,5.055859604205127
tran_bp_701_87349_5034,26.89166666666666
tran_bp_701_87349_5035,4.891600814529914
tran_bp_701_87349_5042,5.055859604205127
tran_bp_701_87349_5044,26.89166666666666
tran_bp_701_87349_5045,4.891600814529914
